source_system,source_code,target_system,target_code
"http://terminology.hl7.org/CodeSystem/icd9cm","71959","http://hl7.org/fhir/sid/icd-10","M25.60"
"http://terminology.hl7.org/CodeSystem/icd9cm","71960","http://hl7.org/fhir/sid/icd-10","R29.898"
"http://terminology.hl7.org/CodeSystem/icd9cm","71961","http://hl7.org/fhir/sid/icd-10","R29.898"
"http://terminology.hl7.org/CodeSystem/icd9cm","71962","http://hl7.org/fhir/sid/icd-10","R29.898"
"http://terminology.hl7.org/CodeSystem/icd9cm","71963","http://hl7.org/fhir/sid/icd-10","R29.898"
"http://terminology.hl7.org/CodeSystem/icd9cm","71964","http://hl7.org/fhir/sid/icd-10","R29.898"
"http://terminology.hl7.org/CodeSystem/icd9cm","71965","http://hl7.org/fhir/sid/icd-10","R29.4"
"http://terminology.hl7.org/CodeSystem/icd9cm","71966","http://hl7.org/fhir/sid/icd-10","R29.898"
"http://terminology.hl7.org/CodeSystem/icd9cm","71967","http://hl7.org/fhir/sid/icd-10","R29.898"
"http://terminology.hl7.org/CodeSystem/icd9cm","71968","http://hl7.org/fhir/sid/icd-10","R29.898"
"http://terminology.hl7.org/CodeSystem/icd9cm","71969","http://hl7.org/fhir/sid/icd-10","R29.898"
"http://terminology.hl7.org/CodeSystem/icd9cm","7197","http://hl7.org/fhir/sid/icd-10","R26.2"
"http://terminology.hl7.org/CodeSystem/icd9cm","71980","http://hl7.org/fhir/sid/icd-10","M25.10"
"http://terminology.hl7.org/CodeSystem/icd9cm","71980","http://hl7.org/fhir/sid/icd-10","M25.80"
"http://terminology.hl7.org/CodeSystem/icd9cm","71981","http://hl7.org/fhir/sid/icd-10","M25.119"
"http://terminology.hl7.org/CodeSystem/icd9cm","71981","http://hl7.org/fhir/sid/icd-10","M25.819"
"http://terminology.hl7.org/CodeSystem/icd9cm","71982","http://hl7.org/fhir/sid/icd-10","M25.129"
"http://terminology.hl7.org/CodeSystem/icd9cm","71982","http://hl7.org/fhir/sid/icd-10","M25.829"
"http://terminology.hl7.org/CodeSystem/icd9cm","71983","http://hl7.org/fhir/sid/icd-10","M25.139"
"http://terminology.hl7.org/CodeSystem/icd9cm","71983","http://hl7.org/fhir/sid/icd-10","M25.839"
"http://terminology.hl7.org/CodeSystem/icd9cm","71984","http://hl7.org/fhir/sid/icd-10","M25.149"
"http://terminology.hl7.org/CodeSystem/icd9cm","71984","http://hl7.org/fhir/sid/icd-10","M25.849"
"http://terminology.hl7.org/CodeSystem/icd9cm","71985","http://hl7.org/fhir/sid/icd-10","M25.159"
"http://terminology.hl7.org/CodeSystem/icd9cm","71985","http://hl7.org/fhir/sid/icd-10","M25.859"
"http://terminology.hl7.org/CodeSystem/icd9cm","71986","http://hl7.org/fhir/sid/icd-10","M25.169"
"http://terminology.hl7.org/CodeSystem/icd9cm","71986","http://hl7.org/fhir/sid/icd-10","M25.869"
"http://terminology.hl7.org/CodeSystem/icd9cm","71987","http://hl7.org/fhir/sid/icd-10","M25.173"
"http://terminology.hl7.org/CodeSystem/icd9cm","71987","http://hl7.org/fhir/sid/icd-10","M25.176"
"http://terminology.hl7.org/CodeSystem/icd9cm","71987","http://hl7.org/fhir/sid/icd-10","M25.879"
"http://terminology.hl7.org/CodeSystem/icd9cm","71988","http://hl7.org/fhir/sid/icd-10","M25.18"
"http://terminology.hl7.org/CodeSystem/icd9cm","71989","http://hl7.org/fhir/sid/icd-10","M25.10"
"http://terminology.hl7.org/CodeSystem/icd9cm","71989","http://hl7.org/fhir/sid/icd-10","M25.80"
"http://terminology.hl7.org/CodeSystem/icd9cm","71990","http://hl7.org/fhir/sid/icd-10","M25.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","71991","http://hl7.org/fhir/sid/icd-10","M25.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","71992","http://hl7.org/fhir/sid/icd-10","M25.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","71993","http://hl7.org/fhir/sid/icd-10","M25.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","71994","http://hl7.org/fhir/sid/icd-10","M25.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","71995","http://hl7.org/fhir/sid/icd-10","M25.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","71996","http://hl7.org/fhir/sid/icd-10","M25.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","71997","http://hl7.org/fhir/sid/icd-10","M25.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","71998","http://hl7.org/fhir/sid/icd-10","M25.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","71999","http://hl7.org/fhir/sid/icd-10","M25.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","7200","http://hl7.org/fhir/sid/icd-10","M45.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","7201","http://hl7.org/fhir/sid/icd-10","M46.00"
"http://terminology.hl7.org/CodeSystem/icd9cm","7202","http://hl7.org/fhir/sid/icd-10","M46.1"
"http://terminology.hl7.org/CodeSystem/icd9cm","72081","http://hl7.org/fhir/sid/icd-10","M49.80"
"http://terminology.hl7.org/CodeSystem/icd9cm","72089","http://hl7.org/fhir/sid/icd-10","M46.80"
"http://terminology.hl7.org/CodeSystem/icd9cm","7209","http://hl7.org/fhir/sid/icd-10","M46.90"
"http://terminology.hl7.org/CodeSystem/icd9cm","7210","http://hl7.org/fhir/sid/icd-10","M47.812"
"http://terminology.hl7.org/CodeSystem/icd9cm","7211","http://hl7.org/fhir/sid/icd-10","M47.12"
"http://terminology.hl7.org/CodeSystem/icd9cm","7212","http://hl7.org/fhir/sid/icd-10","M47.814"
"http://terminology.hl7.org/CodeSystem/icd9cm","7213","http://hl7.org/fhir/sid/icd-10","M47.817"
"http://terminology.hl7.org/CodeSystem/icd9cm","72141","http://hl7.org/fhir/sid/icd-10","M47.14"
"http://terminology.hl7.org/CodeSystem/icd9cm","72142","http://hl7.org/fhir/sid/icd-10","M47.16"
"http://terminology.hl7.org/CodeSystem/icd9cm","7215","http://hl7.org/fhir/sid/icd-10","M48.20"
"http://terminology.hl7.org/CodeSystem/icd9cm","7216","http://hl7.org/fhir/sid/icd-10","M48.10"
"http://terminology.hl7.org/CodeSystem/icd9cm","7217","http://hl7.org/fhir/sid/icd-10","M48.30"
"http://terminology.hl7.org/CodeSystem/icd9cm","7218","http://hl7.org/fhir/sid/icd-10","M48.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","72190","http://hl7.org/fhir/sid/icd-10","M47.819"
"http://terminology.hl7.org/CodeSystem/icd9cm","72191","http://hl7.org/fhir/sid/icd-10","M47.10"
"http://terminology.hl7.org/CodeSystem/icd9cm","7220","http://hl7.org/fhir/sid/icd-10","M50.20"
"http://terminology.hl7.org/CodeSystem/icd9cm","72210","http://hl7.org/fhir/sid/icd-10","M51.26"
"http://terminology.hl7.org/CodeSystem/icd9cm","72210","http://hl7.org/fhir/sid/icd-10","M51.27"
"http://terminology.hl7.org/CodeSystem/icd9cm","72211","http://hl7.org/fhir/sid/icd-10","M51.24"
"http://terminology.hl7.org/CodeSystem/icd9cm","72211","http://hl7.org/fhir/sid/icd-10","M51.25"
"http://terminology.hl7.org/CodeSystem/icd9cm","7222","http://hl7.org/fhir/sid/icd-10","M51.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","72230","http://hl7.org/fhir/sid/icd-10","M51.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","72231","http://hl7.org/fhir/sid/icd-10","M51.44"
"http://terminology.hl7.org/CodeSystem/icd9cm","72231","http://hl7.org/fhir/sid/icd-10","M51.45"
"http://terminology.hl7.org/CodeSystem/icd9cm","72232","http://hl7.org/fhir/sid/icd-10","M51.46"
"http://terminology.hl7.org/CodeSystem/icd9cm","72232","http://hl7.org/fhir/sid/icd-10","M51.47"
"http://terminology.hl7.org/CodeSystem/icd9cm","72239","http://hl7.org/fhir/sid/icd-10","M51.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","7224","http://hl7.org/fhir/sid/icd-10","M50.30"
"http://terminology.hl7.org/CodeSystem/icd9cm","72251","http://hl7.org/fhir/sid/icd-10","M51.34"
"http://terminology.hl7.org/CodeSystem/icd9cm","72251","http://hl7.org/fhir/sid/icd-10","M51.35"
"http://terminology.hl7.org/CodeSystem/icd9cm","72252","http://hl7.org/fhir/sid/icd-10","M51.36"
"http://terminology.hl7.org/CodeSystem/icd9cm","72252","http://hl7.org/fhir/sid/icd-10","M51.37"
"http://terminology.hl7.org/CodeSystem/icd9cm","7226","http://hl7.org/fhir/sid/icd-10","M51.34"
"http://terminology.hl7.org/CodeSystem/icd9cm","7226","http://hl7.org/fhir/sid/icd-10","M51.35"
"http://terminology.hl7.org/CodeSystem/icd9cm","7226","http://hl7.org/fhir/sid/icd-10","M51.36"
"http://terminology.hl7.org/CodeSystem/icd9cm","7226","http://hl7.org/fhir/sid/icd-10","M51.37"
"http://terminology.hl7.org/CodeSystem/icd9cm","72270","http://hl7.org/fhir/sid/icd-10","M51.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","72271","http://hl7.org/fhir/sid/icd-10","M50.00"
"http://terminology.hl7.org/CodeSystem/icd9cm","72272","http://hl7.org/fhir/sid/icd-10","M51.04"
"http://terminology.hl7.org/CodeSystem/icd9cm","72272","http://hl7.org/fhir/sid/icd-10","M51.05"
"http://terminology.hl7.org/CodeSystem/icd9cm","72273","http://hl7.org/fhir/sid/icd-10","M51.06"
"http://terminology.hl7.org/CodeSystem/icd9cm","72273","http://hl7.org/fhir/sid/icd-10","M51.07"
"http://terminology.hl7.org/CodeSystem/icd9cm","72280","http://hl7.org/fhir/sid/icd-10","M96.1"
"http://terminology.hl7.org/CodeSystem/icd9cm","72281","http://hl7.org/fhir/sid/icd-10","M96.1"
"http://terminology.hl7.org/CodeSystem/icd9cm","72282","http://hl7.org/fhir/sid/icd-10","M96.1"
"http://terminology.hl7.org/CodeSystem/icd9cm","72283","http://hl7.org/fhir/sid/icd-10","M96.1"
"http://terminology.hl7.org/CodeSystem/icd9cm","72290","http://hl7.org/fhir/sid/icd-10","M46.40"
"http://terminology.hl7.org/CodeSystem/icd9cm","72290","http://hl7.org/fhir/sid/icd-10","M51.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","72291","http://hl7.org/fhir/sid/icd-10","M50.80"
"http://terminology.hl7.org/CodeSystem/icd9cm","72291","http://hl7.org/fhir/sid/icd-10","M50.90"
"http://terminology.hl7.org/CodeSystem/icd9cm","72292","http://hl7.org/fhir/sid/icd-10","M46.45"
"http://terminology.hl7.org/CodeSystem/icd9cm","72292","http://hl7.org/fhir/sid/icd-10","M51.84"
"http://terminology.hl7.org/CodeSystem/icd9cm","72292","http://hl7.org/fhir/sid/icd-10","M51.85"
"http://terminology.hl7.org/CodeSystem/icd9cm","72293","http://hl7.org/fhir/sid/icd-10","M46.47"
"http://terminology.hl7.org/CodeSystem/icd9cm","72293","http://hl7.org/fhir/sid/icd-10","M51.86"
"http://terminology.hl7.org/CodeSystem/icd9cm","72293","http://hl7.org/fhir/sid/icd-10","M51.87"
"http://terminology.hl7.org/CodeSystem/icd9cm","7230","http://hl7.org/fhir/sid/icd-10","M48.02"
"http://terminology.hl7.org/CodeSystem/icd9cm","7231","http://hl7.org/fhir/sid/icd-10","M54.2"
"http://terminology.hl7.org/CodeSystem/icd9cm","7232","http://hl7.org/fhir/sid/icd-10","M53.0"
"http://terminology.hl7.org/CodeSystem/icd9cm","7233","http://hl7.org/fhir/sid/icd-10","M53.1"
"http://terminology.hl7.org/CodeSystem/icd9cm","7234","http://hl7.org/fhir/sid/icd-10","M54.12"
"http://terminology.hl7.org/CodeSystem/icd9cm","7234","http://hl7.org/fhir/sid/icd-10","M54.13"
"http://terminology.hl7.org/CodeSystem/icd9cm","7235","http://hl7.org/fhir/sid/icd-10","M43.6"
"http://terminology.hl7.org/CodeSystem/icd9cm","7236","http://hl7.org/fhir/sid/icd-10","M54.02"
"http://terminology.hl7.org/CodeSystem/icd9cm","7237","http://hl7.org/fhir/sid/icd-10","M67.88"
"http://terminology.hl7.org/CodeSystem/icd9cm","7238","http://hl7.org/fhir/sid/icd-10","M53.82"
"http://terminology.hl7.org/CodeSystem/icd9cm","7239","http://hl7.org/fhir/sid/icd-10","M53.82"
"http://terminology.hl7.org/CodeSystem/icd9cm","72400","http://hl7.org/fhir/sid/icd-10","M48.00"
"http://terminology.hl7.org/CodeSystem/icd9cm","72401","http://hl7.org/fhir/sid/icd-10","M48.04"
"http://terminology.hl7.org/CodeSystem/icd9cm","72402","http://hl7.org/fhir/sid/icd-10","M48.06"
"http://terminology.hl7.org/CodeSystem/icd9cm","72403","http://hl7.org/fhir/sid/icd-10","M48.06"
"http://terminology.hl7.org/CodeSystem/icd9cm","72409","http://hl7.org/fhir/sid/icd-10","M48.08"
"http://terminology.hl7.org/CodeSystem/icd9cm","7241","http://hl7.org/fhir/sid/icd-10","M54.6"
"http://terminology.hl7.org/CodeSystem/icd9cm","7242","http://hl7.org/fhir/sid/icd-10","M54.5"
"http://terminology.hl7.org/CodeSystem/icd9cm","7243","http://hl7.org/fhir/sid/icd-10","M54.30"
"http://terminology.hl7.org/CodeSystem/icd9cm","7244","http://hl7.org/fhir/sid/icd-10","M54.14"
"http://terminology.hl7.org/CodeSystem/icd9cm","7244","http://hl7.org/fhir/sid/icd-10","M54.15"
"http://terminology.hl7.org/CodeSystem/icd9cm","7244","http://hl7.org/fhir/sid/icd-10","M54.16"
"http://terminology.hl7.org/CodeSystem/icd9cm","7244","http://hl7.org/fhir/sid/icd-10","M54.17"
"http://terminology.hl7.org/CodeSystem/icd9cm","7245","http://hl7.org/fhir/sid/icd-10","M54.89"
"http://terminology.hl7.org/CodeSystem/icd9cm","7245","http://hl7.org/fhir/sid/icd-10","M54.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","7246","http://hl7.org/fhir/sid/icd-10","M43.27"
"http://terminology.hl7.org/CodeSystem/icd9cm","7246","http://hl7.org/fhir/sid/icd-10","M43.28"
"http://terminology.hl7.org/CodeSystem/icd9cm","7246","http://hl7.org/fhir/sid/icd-10","M53.2X7"
"http://terminology.hl7.org/CodeSystem/icd9cm","7246","http://hl7.org/fhir/sid/icd-10","M53.3"
"http://terminology.hl7.org/CodeSystem/icd9cm","72470","http://hl7.org/fhir/sid/icd-10","M53.3"
"http://terminology.hl7.org/CodeSystem/icd9cm","72471","http://hl7.org/fhir/sid/icd-10","M53.2X8"
"http://terminology.hl7.org/CodeSystem/icd9cm","72479","http://hl7.org/fhir/sid/icd-10","M53.3"
"http://terminology.hl7.org/CodeSystem/icd9cm","7248","http://hl7.org/fhir/sid/icd-10","M54.08"
"http://terminology.hl7.org/CodeSystem/icd9cm","7249","http://hl7.org/fhir/sid/icd-10","M43.8X9"
"http://terminology.hl7.org/CodeSystem/icd9cm","7249","http://hl7.org/fhir/sid/icd-10","M53.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","725","http://hl7.org/fhir/sid/icd-10","M35.3"
"http://terminology.hl7.org/CodeSystem/icd9cm","7260","http://hl7.org/fhir/sid/icd-10","M75.00"
"http://terminology.hl7.org/CodeSystem/icd9cm","72610","http://hl7.org/fhir/sid/icd-10","M75.100"
"http://terminology.hl7.org/CodeSystem/icd9cm","72610","http://hl7.org/fhir/sid/icd-10","M75.50"
"http://terminology.hl7.org/CodeSystem/icd9cm","72611","http://hl7.org/fhir/sid/icd-10","M75.30"
"http://terminology.hl7.org/CodeSystem/icd9cm","72612","http://hl7.org/fhir/sid/icd-10","M75.20"
"http://terminology.hl7.org/CodeSystem/icd9cm","72613","http://hl7.org/fhir/sid/icd-10","M75.110"
"http://terminology.hl7.org/CodeSystem/icd9cm","72619","http://hl7.org/fhir/sid/icd-10","M75.80"
"http://terminology.hl7.org/CodeSystem/icd9cm","7262","http://hl7.org/fhir/sid/icd-10","M75.30"
"http://terminology.hl7.org/CodeSystem/icd9cm","7262","http://hl7.org/fhir/sid/icd-10","M75.40"
"http://terminology.hl7.org/CodeSystem/icd9cm","7262","http://hl7.org/fhir/sid/icd-10","M75.80"
"http://terminology.hl7.org/CodeSystem/icd9cm","72630","http://hl7.org/fhir/sid/icd-10","M25.729"
"http://terminology.hl7.org/CodeSystem/icd9cm","72631","http://hl7.org/fhir/sid/icd-10","M77.00"
"http://terminology.hl7.org/CodeSystem/icd9cm","72632","http://hl7.org/fhir/sid/icd-10","M77.10"
"http://terminology.hl7.org/CodeSystem/icd9cm","72633","http://hl7.org/fhir/sid/icd-10","M70.20"
"http://terminology.hl7.org/CodeSystem/icd9cm","72639","http://hl7.org/fhir/sid/icd-10","M70.30"
"http://terminology.hl7.org/CodeSystem/icd9cm","7264","http://hl7.org/fhir/sid/icd-10","M70.10"
"http://terminology.hl7.org/CodeSystem/icd9cm","7264","http://hl7.org/fhir/sid/icd-10","M77.20"
"http://terminology.hl7.org/CodeSystem/icd9cm","7265","http://hl7.org/fhir/sid/icd-10","M70.60"
"http://terminology.hl7.org/CodeSystem/icd9cm","7265","http://hl7.org/fhir/sid/icd-10","M70.70"
"http://terminology.hl7.org/CodeSystem/icd9cm","7265","http://hl7.org/fhir/sid/icd-10","M76.10"
"http://terminology.hl7.org/CodeSystem/icd9cm","7265","http://hl7.org/fhir/sid/icd-10","M76.20"
"http://terminology.hl7.org/CodeSystem/icd9cm","72660","http://hl7.org/fhir/sid/icd-10","M70.50"
"http://terminology.hl7.org/CodeSystem/icd9cm","72661","http://hl7.org/fhir/sid/icd-10","M76.899"
"http://terminology.hl7.org/CodeSystem/icd9cm","72662","http://hl7.org/fhir/sid/icd-10","M76.40"
"http://terminology.hl7.org/CodeSystem/icd9cm","72663","http://hl7.org/fhir/sid/icd-10","M76.899"
"http://terminology.hl7.org/CodeSystem/icd9cm","72664","http://hl7.org/fhir/sid/icd-10","M76.50"
"http://terminology.hl7.org/CodeSystem/icd9cm","72665","http://hl7.org/fhir/sid/icd-10","M70.40"
"http://terminology.hl7.org/CodeSystem/icd9cm","72669","http://hl7.org/fhir/sid/icd-10","M76.899"
"http://terminology.hl7.org/CodeSystem/icd9cm","72670","http://hl7.org/fhir/sid/icd-10","M76.899"
"http://terminology.hl7.org/CodeSystem/icd9cm","72670","http://hl7.org/fhir/sid/icd-10","M77.40"
"http://terminology.hl7.org/CodeSystem/icd9cm","72671","http://hl7.org/fhir/sid/icd-10","M76.60"
"http://terminology.hl7.org/CodeSystem/icd9cm","72672","http://hl7.org/fhir/sid/icd-10","M76.829"
"http://terminology.hl7.org/CodeSystem/icd9cm","72673","http://hl7.org/fhir/sid/icd-10","M77.30"
"http://terminology.hl7.org/CodeSystem/icd9cm","72679","http://hl7.org/fhir/sid/icd-10","M77.50"
"http://terminology.hl7.org/CodeSystem/icd9cm","7268","http://hl7.org/fhir/sid/icd-10","M77.8"
"http://terminology.hl7.org/CodeSystem/icd9cm","72690","http://hl7.org/fhir/sid/icd-10","M77.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","72691","http://hl7.org/fhir/sid/icd-10","M25.70"
"http://terminology.hl7.org/CodeSystem/icd9cm","72700","http://hl7.org/fhir/sid/icd-10","M65.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","72701","http://hl7.org/fhir/sid/icd-10","M65.80"
"http://terminology.hl7.org/CodeSystem/icd9cm","72702","http://hl7.org/fhir/sid/icd-10","D48.1"
"http://terminology.hl7.org/CodeSystem/icd9cm","72703","http://hl7.org/fhir/sid/icd-10","M65.30"
"http://terminology.hl7.org/CodeSystem/icd9cm","72704","http://hl7.org/fhir/sid/icd-10","M65.4"
"http://terminology.hl7.org/CodeSystem/icd9cm","72705","http://hl7.org/fhir/sid/icd-10","M65.849"
"http://terminology.hl7.org/CodeSystem/icd9cm","72706","http://hl7.org/fhir/sid/icd-10","M65.879"
"http://terminology.hl7.org/CodeSystem/icd9cm","72709","http://hl7.org/fhir/sid/icd-10","M65.80"
"http://terminology.hl7.org/CodeSystem/icd9cm","7271","http://hl7.org/fhir/sid/icd-10","M20.10"
"http://terminology.hl7.org/CodeSystem/icd9cm","7272","http://hl7.org/fhir/sid/icd-10","M70.039"
"http://terminology.hl7.org/CodeSystem/icd9cm","7272","http://hl7.org/fhir/sid/icd-10","M70.30"
"http://terminology.hl7.org/CodeSystem/icd9cm","7272","http://hl7.org/fhir/sid/icd-10","M70.40"
"http://terminology.hl7.org/CodeSystem/icd9cm","7273","http://hl7.org/fhir/sid/icd-10","M71.50"
"http://terminology.hl7.org/CodeSystem/icd9cm","72740","http://hl7.org/fhir/sid/icd-10","M71.30"
"http://terminology.hl7.org/CodeSystem/icd9cm","72741","http://hl7.org/fhir/sid/icd-10","M67.419"
"http://terminology.hl7.org/CodeSystem/icd9cm","72741","http://hl7.org/fhir/sid/icd-10","M67.429"
"http://terminology.hl7.org/CodeSystem/icd9cm","72741","http://hl7.org/fhir/sid/icd-10","M67.439"
"http://terminology.hl7.org/CodeSystem/icd9cm","72741","http://hl7.org/fhir/sid/icd-10","M67.449"
"http://terminology.hl7.org/CodeSystem/icd9cm","72741","http://hl7.org/fhir/sid/icd-10","M67.459"
"http://terminology.hl7.org/CodeSystem/icd9cm","72741","http://hl7.org/fhir/sid/icd-10","M67.469"
"http://terminology.hl7.org/CodeSystem/icd9cm","72741","http://hl7.org/fhir/sid/icd-10","M67.479"
"http://terminology.hl7.org/CodeSystem/icd9cm","72742","http://hl7.org/fhir/sid/icd-10","M67.419"
"http://terminology.hl7.org/CodeSystem/icd9cm","72742","http://hl7.org/fhir/sid/icd-10","M67.429"
"http://terminology.hl7.org/CodeSystem/icd9cm","72742","http://hl7.org/fhir/sid/icd-10","M67.439"
"http://terminology.hl7.org/CodeSystem/icd9cm","72742","http://hl7.org/fhir/sid/icd-10","M67.449"
"http://terminology.hl7.org/CodeSystem/icd9cm","72742","http://hl7.org/fhir/sid/icd-10","M67.459"
"http://terminology.hl7.org/CodeSystem/icd9cm","72742","http://hl7.org/fhir/sid/icd-10","M67.469"
"http://terminology.hl7.org/CodeSystem/icd9cm","72742","http://hl7.org/fhir/sid/icd-10","M67.479"
"http://terminology.hl7.org/CodeSystem/icd9cm","72743","http://hl7.org/fhir/sid/icd-10","M67.40"
"http://terminology.hl7.org/CodeSystem/icd9cm","72749","http://hl7.org/fhir/sid/icd-10","M71.30"
"http://terminology.hl7.org/CodeSystem/icd9cm","72750","http://hl7.org/fhir/sid/icd-10","M66.10"
"http://terminology.hl7.org/CodeSystem/icd9cm","72751","http://hl7.org/fhir/sid/icd-10","M71.20"
"http://terminology.hl7.org/CodeSystem/icd9cm","72759","http://hl7.org/fhir/sid/icd-10","M66.18"
"http://terminology.hl7.org/CodeSystem/icd9cm","72760","http://hl7.org/fhir/sid/icd-10","M66.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","72761","http://hl7.org/fhir/sid/icd-10","M75.120"
"http://terminology.hl7.org/CodeSystem/icd9cm","72762","http://hl7.org/fhir/sid/icd-10","M66.829"
